Annual Turnover,Facebook Popularity Quotient,Instagram Popularity Quotient,Fire Audit,Liquor License Obtained,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Ambience,Lively,Service,Comfortablility,Privacy,Years Since Opening,city_average_income,median_household_income,average_salary,poverty_rate,gini_index,City_Tier_Other,City_Tier_Tier 1,City_Tier_Tier 2,City_Tier_Tier 3,Restaurant Location_Near Business Hub,Restaurant Location_Near Party Hub,Endorsed By_Local Celebrity,Endorsed By_Not Specific,Endorsed By_Tier A Celebrity
0.6557377049180328,0.7998539079620159,0.7353951890034364,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.2222222222222222,0.5714285714285714,0.6666666666666666,0.5,0.0,1.0,0.7000000000000001,0.9,0.30000000000000004,0.5,0.6000000000000001,0.22312599681020762,1.0,1.0,1.0,0.0,0.8181818181818179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5081967213114754,0.87436084733382,0.7302405498281787,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.8888888888888888,0.42857142857142855,0.33333333333333337,0.375,0.40000000000000013,0.75,0.8,0.7000000000000001,0.1,0.7000000000000001,0.9,0.4019138755980862,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4344262295081967,0.6172388604821035,0.7388316151202748,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,0.5714285714285714,0.6666666666666666,0.625,0.40000000000000013,0.75,0.8,0.9,0.6000000000000001,0.30000000000000004,0.5,0.11116427432216924,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.18032786885245902,0.7487216946676405,0.4810996563573883,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.1111111111111111,0.5714285714285714,0.6666666666666666,0.25,0.8,0.25,0.7000000000000001,0.8,0.7000000000000001,0.30000000000000004,0.6000000000000001,0.05486443381180239,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.30327868852459017,0.3834915997078159,0.584192439862543,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0.7777777777777777,0.42857142857142855,0.33333333333333337,0.375,0.20000000000000018,0.5,0.0,0.30000000000000004,0.5,0.4,0.5,0.14864433811802247,1.0,1.0,1.0,0.0,0.8181818181818179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.49999999999999994,0.6245434623813002,0.7920962199312712,1.0,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.0,0.6666666666666665,0.5714285714285714,0.5,0.375,1.0,1.0,0.6000000000000001,0.9,0.7000000000000001,0.0,0.7000000000000001,0.12727272727272743,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5327868852459017,0.8035062089116143,0.7628865979381444,0.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,1.0,0.7777777777777777,0.5714285714285714,0.5,0.125,0.40000000000000013,0.5,0.5,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.19186602870813418,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18032786885245902,0.547845142439737,0.48797250859106545,1.0,1.0,1.0,0.0,1.0,1.0,0.6000000000000001,1.0,0.8888888888888888,0.5714285714285714,0.6666666666666666,0.625,0.8,0.75,0.5,0.8,0.30000000000000004,0.2,0.9,0.17352472089314208,0.3571428571428573,0.3846153846153847,0.33333333333333326,0.3744493392070484,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.38524590163934425,0.8856829802775747,0.9243986254295532,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,1.0,1.0,0.2857142857142857,0.6666666666666666,0.5,0.6000000000000001,0.5,0.4,0.7000000000000001,0.5,0.4,0.6000000000000001,0.13732057416267962,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.07377049180327869,0.6208911614317019,0.7800687285223368,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.0,0.8888888888888888,0.42857142857142855,0.8333333333333334,0.375,0.40000000000000013,1.0,0.7000000000000001,0.8,0.5,0.0,0.6000000000000001,0.10925039872408315,1.0,1.0,1.0,0.0,0.8181818181818179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4836065573770492,0.1703798392987581,0.4639175257731959,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.2222222222222222,0.42857142857142855,0.6666666666666666,0.5,0.0,1.0,0.6000000000000001,0.9,0.6000000000000001,0.5,0.8,0.18899521531100483,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.13934426229508196,0.430971512052593,0.4914089347079037,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.42857142857142855,0.6666666666666666,0.375,1.0,0.0,0.6000000000000001,0.7000000000000001,0.5,0.30000000000000004,0.8,0.3295055821371613,0.0,0.0,0.0,0.8105726872246695,0.2727272727272725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.18032786885245902,0.5843681519357193,0.3436426116838488,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.5555555555555556,0.2857142857142857,0.6666666666666666,0.375,0.6000000000000001,0.25,0.5,0.4,0.2,0.1,0.4,0.15677830940988846,0.7142857142857143,0.7692307692307693,0.7333333333333334,0.14096916299559464,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5163934426229508,0.8838568298027758,0.5670103092783504,0.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.0,1.0,0.5714285714285714,0.6666666666666666,0.875,0.40000000000000013,0.25,0.6000000000000001,0.7000000000000001,0.30000000000000004,0.1,0.4,0.1778309409888359,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.13934426229508196,0.2921840759678598,0.8195876288659795,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.4444444444444445,0.2857142857142857,0.33333333333333337,0.25,0.20000000000000018,0.0,0.6000000000000001,0.2,0.4,0.4,0.0,0.08660287081339724,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.12295081967213115,0.9642074506939371,0.8103092783505154,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,1.0,0.42857142857142855,0.33333333333333337,0.5,0.6000000000000001,0.0,0.5,0.4,0.5,0.2,0.4,0.1290271132376397,0.5714285714285715,0.6153846153846155,0.5333333333333334,0.2114537444933921,0.6363636363636362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2786885245901639,0.7779401022644263,0.7216494845360825,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.7777777777777777,0.2857142857142857,0.5,0.375,0.0,0.0,0.7000000000000001,0.8,0.5,0.30000000000000004,0.8,0.1902711323763957,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5819672131147542,0.7962016070124176,0.6013745704467354,1.0,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.0,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5,0.6000000000000001,0.25,0.1,0.7000000000000001,0.5,0.4,0.8,0.22344497607655522,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.38524590163934425,0.7107377647918187,0.36872852233676967,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.5714285714285714,0.5,0.375,0.8,0.75,0.9,1.0,0.8,0.0,0.9,0.3355661881977672,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.040983606557377046,0.42914536157779404,0.16323024054982815,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,0.5714285714285714,0.6666666666666666,0.375,0.20000000000000018,0.75,0.4,0.7000000000000001,0.0,0.6000000000000001,0.7000000000000001,0.40063795853269535,0.3142857142857144,0.34615384615384615,0.29333333333333345,0.48458149779735676,0.2727272727272725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.13934426229508196,0.6756756756756757,0.5584192439862542,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.5555555555555556,0.5714285714285714,0.5,0.375,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.30000000000000004,0.4,0.18389154704944188,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5983606557377049,0.7706355003652301,0.7130584192439863,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,0.5714285714285714,0.33333333333333337,0.375,0.40000000000000013,1.0,0.9,0.7000000000000001,0.7000000000000001,0.5,0.7000000000000001,0.1636363636363638,0.7857142857142859,0.8076923076923078,0.8,0.2643171806167401,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5163934426229508,0.8445945945945945,0.6529209621993127,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.5,0.0,1.0,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.0,0.4,0.1980861244019141,0.7857142857142859,0.8076923076923078,0.8,0.2643171806167401,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8032786885245902,0.856099342585829,0.9518900343642612,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,0.0,0.5714285714285714,0.5,0.625,0.40000000000000013,1.0,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.3130781499202554,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.13934426229508196,0.5295836376917458,0.15463917525773196,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,0.7142857142857142,0.5,0.125,0.0,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.6000000000000001,1.0,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4426229508196721,0.7304601899196492,0.6701030927835051,1.0,1.0,0.0,0.0,1.0,1.0,0.6000000000000001,1.0,0.4444444444444445,0.42857142857142855,0.5,0.25,1.0,0.0,0.6000000000000001,0.6000000000000001,0.5,0.7000000000000001,0.6000000000000001,0.17527910685805437,0.5714285714285715,0.6153846153846155,0.5333333333333334,0.2114537444933921,0.6363636363636362,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4344262295081967,0.772461650840029,0.8298969072164947,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.5555555555555556,0.2857142857142857,0.33333333333333337,0.25,0.6000000000000001,0.25,1.0,1.0,0.5,0.4,0.8,0.08740031897926659,0.5714285714285715,0.6153846153846155,0.5333333333333334,0.2114537444933921,0.6363636363636362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.18032786885245902,0.6939371804236669,0.649484536082474,0.0,1.0,1.0,0.0,0.0,1.0,0.4,0.0,0.8888888888888888,0.5714285714285714,0.6666666666666666,0.25,0.40000000000000013,0.25,0.4,0.5,0.5,0.2,0.5,0.22312599681020762,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6885245901639345,0.8582907231555879,0.9347079037800688,1.0,1.0,1.0,0.0,1.0,1.0,0.6000000000000001,0.0,0.1111111111111111,0.5714285714285714,0.6666666666666666,0.5,0.40000000000000013,0.0,0.6000000000000001,0.6000000000000001,0.5,0.1,0.6000000000000001,0.3108452950558215,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5983606557377049,0.6939371804236669,0.6701030927835051,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,1.0,0.5714285714285714,0.6666666666666666,0.5,0.20000000000000018,0.5,0.30000000000000004,0.0,0.0,0.5,0.30000000000000004,0.198245614035088,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.1885245901639344,0.6391526661796931,0.8018900343642611,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,1.0,0.5714285714285714,0.5,0.5,0.0,0.75,0.5,0.9,0.5,0.30000000000000004,0.6000000000000001,0.33700159489633186,0.5714285714285715,0.6153846153846155,0.5333333333333334,0.2114537444933921,0.6363636363636362,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4672131147540984,0.8400292184075966,0.8934707903780067,1.0,1.0,0.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.7777777777777777,0.7142857142857142,0.8333333333333334,0.625,0.0,0.75,0.4,0.4,0.2,0.7000000000000001,0.2,0.11929824561403524,0.5714285714285715,0.6153846153846155,0.5333333333333334,0.2114537444933921,0.6363636363636362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4344262295081967,0.5040175310445578,0.6644329896907216,1.0,1.0,1.0,0.0,1.0,1.0,0.6000000000000001,1.0,0.6666666666666665,0.5714285714285714,0.5,0.5,0.20000000000000018,0.0,0.8,0.7000000000000001,0.2,0.2,0.5,0.13524720893141973,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9211102994886777,0.8591065292096219,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.7777777777777777,0.5714285714285714,0.5,0.625,0.20000000000000018,0.75,0.6000000000000001,0.8,0.4,0.30000000000000004,0.7000000000000001,0.2288676236044659,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4344262295081967,0.7638787436084733,0.7285223367697594,1.0,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.0,0.5555555555555556,0.7142857142857142,0.6666666666666666,0.75,1.0,1.0,0.6000000000000001,0.7000000000000001,0.5,0.0,0.6000000000000001,0.13157894736842113,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4016393442622951,0.5350620891161431,0.3470790378006873,0.0,1.0,0.0,1.0,1.0,1.0,0.4,1.0,0.1111111111111111,0.5714285714285714,0.5,0.375,0.6000000000000001,1.0,0.9,0.8,0.4,0.6000000000000001,0.5,0.2614035087719301,0.7142857142857143,0.7692307692307693,0.7333333333333334,0.14096916299559464,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.29508196721311475,0.474799123447772,0.3883161512027492,1.0,1.0,0.0,0.0,1.0,1.0,0.6000000000000001,0.0,0.4444444444444445,0.2857142857142857,0.5,0.375,1.0,1.0,0.6000000000000001,0.7000000000000001,0.4,0.4,0.8,0.4540669856459332,0.7142857142857143,0.7692307692307693,0.7333333333333334,0.14096916299559464,0.9090909090909092,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.45901639344262296,0.7881665449233015,0.5168384879725084,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.0,0.2222222222222222,0.42857142857142855,0.6666666666666666,0.5,0.6000000000000001,0.25,0.8,0.9,0.8,0.0,0.7000000000000001,0.07958532695374809,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.10655737704918031,0.5843681519357193,0.6529209621993127,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.5555555555555556,0.42857142857142855,0.5,0.25,1.0,0.5,0.8,0.9,0.7000000000000001,0.2,0.9,0.4153110047846891,0.3571428571428573,0.3846153846153847,0.33333333333333326,0.3744493392070484,0.5454545454545454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2704918032786885,0.237399561723886,0.27491408934707906,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0.5555555555555556,0.7142857142857142,0.5,0.25,0.20000000000000018,0.75,0.8,0.8,0.5,0.1,0.7000000000000001,0.1551834130781501,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.30327868852459017,0.8035062089116143,0.3436426116838488,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.2222222222222222,0.7142857142857142,0.8333333333333334,0.375,0.40000000000000013,0.75,0.8,0.9,0.7000000000000001,0.30000000000000004,0.9,0.16634768740031913,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5491803278688525,0.6619795471146821,0.6872852233676975,1.0,1.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.0,1.0,0.5714285714285714,0.6666666666666666,0.375,0.20000000000000018,1.0,0.8,0.9,0.4,0.2,0.6000000000000001,0.23269537480063807,0.3571428571428573,0.3846153846153847,0.33333333333333326,0.3744493392070484,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.18032786885245902,0.8338203067932797,0.7616838487972507,1.0,1.0,0.0,1.0,1.0,1.0,0.4,1.0,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.5,0.8,0.25,0.9,1.0,0.7000000000000001,0.2,0.8,0.2087719298245614,0.6,0.6346153846153847,0.6000000000000001,0.17180616740088112,0.7272727272727271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.6574141709276844,0.8230240549828179,1.0,1.0,0.0,1.0,1.0,1.0,0.4,1.0,0.6666666666666665,0.2857142857142857,0.5,0.25,0.0,0.25,0.7000000000000001,0.8,0.6000000000000001,0.2,0.8,0.1740031897926636,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.639344262295082,0.7395909422936449,0.9312714776632302,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.0,0.5555555555555556,0.5714285714285714,0.5,0.375,0.20000000000000018,1.0,0.8,0.9,0.4,0.5,0.8,0.2556618819776716,0.6428571428571429,0.6538461538461539,0.6666666666666667,0.24229074889867835,0.7272727272727271,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6803278688524591,0.40175310445580714,0.4467353951890035,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.0,0.6666666666666665,0.5714285714285714,0.6666666666666666,0.5,0.6000000000000001,1.0,0.5,0.7000000000000001,0.2,0.2,0.9,0.39409888357256806,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4344262295081967,0.8217677136596055,0.824742268041237,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.8888888888888888,0.8571428571428572,0.8333333333333334,0.625,0.6000000000000001,1.0,0.8,0.9,0.8,0.4,0.7000000000000001,0.155342902711324,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4344262295081967,0.5843681519357193,0.549828178694158,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.3333333333333333,0.42857142857142855,0.5,0.375,0.0,0.75,0.8,0.9,0.7000000000000001,0.0,0.6000000000000001,0.12280701754385981,0.8571428571428573,0.9038461538461539,0.8666666666666667,0.06607929515418504,0.9090909090909092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2786885245901639,0.7596785975164351,0.4553264604810997,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.7777777777777777,0.2857142857142857,0.16666666666666666,0.25,0.0,0.0,0.6000000000000001,0.7000000000000001,0.4,0.4,0.5,0.33907496012759175,0.5714285714285715,0.6153846153846155,0.5333333333333334,0.2114537444933921,0.6363636363636362,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.49999999999999994,0.7815924032140247,0.4432989690721648,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.0,0.7777777777777777,0.7142857142857142,0.8333333333333334,0.75,0.8,1.0,0.8,0.9,0.5,0.30000000000000004,0.7000000000000001,0.08022328548644353,0.7857142857142859,0.8076923076923078,0.8,0.2643171806167401,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.13934426229508196,0.4638422205989774,0.3608247422680412,0.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.1111111111111111,0.42857142857142855,0.33333333333333337,0.25,0.20000000000000018,0.25,0.30000000000000004,0.4,0.4,0.5,0.30000000000000004,0.13827751196172255,0.6857142857142858,0.7115384615384616,0.6933333333333334,0.1101321585903084,0.8181818181818179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
